trade_idx,mode,param,old,new,reason,sample_size,recent_pnl,recent_expectancy,recent_win_rate,recent_drawdown,deadband,direction,explain
7,B,cooldown_skips,0.0,2.0,DD,8,-418.0,-52.2,0.125,-544.0,40.0,risk_down,"Rolling drawdown $-544 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
71,B,cooldown_skips,0.0,2.0,DD,10,-489.0,-48.9,0.1,-477.0,40.0,risk_down,"Rolling drawdown $-477 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
257,B,cooldown_skips,0.0,2.0,DD,10,-211.0,-21.1,0.2,-419.0,40.0,risk_down,"Rolling drawdown $-419 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
262,B,cooldown_skips,0.0,2.0,DD,10,70.0,7.0,0.2,-584.0,40.0,risk_down,"Rolling drawdown $-584 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
283,B,cooldown_skips,0.0,2.0,DD,10,6.0,0.6,0.4,-548.0,40.0,risk_down,"Rolling drawdown $-548 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
288,B,cooldown_skips,0.0,2.0,DD,10,6.0,0.6,0.3,-482.0,40.0,risk_down,"Rolling drawdown $-482 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
319,B,cooldown_skips,0.0,2.0,DD,10,-141.0,-14.1,0.3,-425.0,40.0,risk_down,"Rolling drawdown $-425 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
324,B,cooldown_skips,0.0,2.0,DD,10,-548.0,-54.8,0.3,-802.0,40.0,risk_down,"Rolling drawdown $-802 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
329,B,cooldown_skips,0.0,2.0,DD,10,39.0,3.9,0.3,-556.0,40.0,risk_down,"Rolling drawdown $-556 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
361,B,cooldown_skips,0.0,2.0,DD,10,-466.0,-46.6,0.1,-454.0,40.0,risk_down,"Rolling drawdown $-454 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
366,B,cooldown_skips,0.0,2.0,DD,10,55.0,5.5,0.2,-472.0,40.0,risk_down,"Rolling drawdown $-472 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
398,B,cooldown_skips,0.0,2.0,DD,10,2600.0,260.0,0.4,-423.0,40.0,risk_down,"Rolling drawdown $-423 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
411,B,cooldown_skips,0.0,2.0,DD,10,-174.0,-17.4,0.2,-535.0,40.0,risk_down,"Rolling drawdown $-535 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
416,B,cooldown_skips,0.0,2.0,DD,10,-341.0,-34.1,0.1,-903.0,40.0,risk_down,"Rolling drawdown $-903 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
461,B,cooldown_skips,0.0,2.0,DD,10,2730.0,273.0,0.6,-434.0,40.0,risk_down,"Rolling drawdown $-434 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
466,B,cooldown_skips,0.0,2.0,DD,10,396.0,39.6,0.3,-670.0,40.0,risk_down,"Rolling drawdown $-670 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
499,B,cooldown_skips,0.0,2.0,DD,10,1531.0,153.1,0.4,-441.0,40.0,risk_down,"Rolling drawdown $-441 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
504,B,cooldown_skips,0.0,2.0,DD,10,629.0,62.9,0.4,-663.0,40.0,risk_down,"Rolling drawdown $-663 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
541,B,cooldown_skips,0.0,2.0,DD,10,2817.0,281.7,0.4,-488.0,40.0,risk_down,"Rolling drawdown $-488 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
546,B,cooldown_skips,0.0,2.0,DD,10,736.0,73.6,0.3,-488.0,40.0,risk_down,"Rolling drawdown $-488 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
552,B,cooldown_skips,0.0,2.0,DD,10,70.0,7.0,0.1,-443.0,40.0,risk_down,"Rolling drawdown $-443 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
597,B,cooldown_skips,0.0,2.0,DD,10,821.0,82.1,0.2,-787.0,40.0,risk_down,"Rolling drawdown $-787 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
602,B,cooldown_skips,0.0,2.0,DD,10,-1163.0,-116.3,0.0,-1064.0,40.0,risk_down,"Rolling drawdown $-1064 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
607,B,cooldown_skips,0.0,2.0,DD,10,-170.0,-17.0,0.1,-464.0,40.0,risk_down,"Rolling drawdown $-464 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
612,B,cooldown_skips,0.0,2.0,DD,10,38.0,3.8,0.1,-517.0,40.0,risk_down,"Rolling drawdown $-517 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
630,B,cooldown_skips,0.0,2.0,DD,10,1980.0,198.0,0.3,-480.0,40.0,risk_down,"Rolling drawdown $-480 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
635,B,cooldown_skips,0.0,2.0,DD,10,1171.0,117.1,0.3,-480.0,40.0,risk_down,"Rolling drawdown $-480 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
640,B,cooldown_skips,0.0,2.0,DD,10,5859.0,585.9,0.4,-551.0,40.0,risk_down,"Rolling drawdown $-551 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
645,B,cooldown_skips,0.0,2.0,DD,10,4619.0,461.9,0.3,-430.0,40.0,risk_down,"Rolling drawdown $-430 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
655,B,cooldown_skips,0.0,2.0,DD,10,-121.0,-12.1,0.1,-410.0,40.0,risk_down,"Rolling drawdown $-410 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
662,B,cooldown_skips,0.0,2.0,DD,10,342.0,34.2,0.1,-403.0,40.0,risk_down,"Rolling drawdown $-403 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
667,B,cooldown_skips,0.0,2.0,DD,10,469.0,46.9,0.1,-568.0,40.0,risk_down,"Rolling drawdown $-568 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
719,B,cooldown_skips,0.0,2.0,DD,10,-210.0,-21.0,0.1,-402.0,40.0,risk_down,"Rolling drawdown $-402 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
739,B,cooldown_skips,0.0,2.0,DD,10,2334.0,233.4,0.2,-543.0,40.0,risk_down,"Rolling drawdown $-543 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
744,B,cooldown_skips,0.0,2.0,DD,10,-205.0,-20.5,0.1,-471.0,40.0,risk_down,"Rolling drawdown $-471 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
749,B,cooldown_skips,0.0,2.0,DD,10,1170.0,117.0,0.4,-410.0,40.0,risk_down,"Rolling drawdown $-410 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
754,B,cooldown_skips,0.0,2.0,DD,10,1523.0,152.3,0.4,-594.0,40.0,risk_down,"Rolling drawdown $-594 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
759,B,cooldown_skips,0.0,2.0,DD,10,3194.0,319.4,0.4,-594.0,40.0,risk_down,"Rolling drawdown $-594 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
782,B,cooldown_skips,0.0,2.0,DD,10,1038.0,103.8,0.3,-564.0,40.0,risk_down,"Rolling drawdown $-564 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
787,B,cooldown_skips,0.0,2.0,DD,10,-1055.0,-105.5,0.0,-1031.0,40.0,risk_down,"Rolling drawdown $-1031 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
792,B,cooldown_skips,0.0,2.0,DD,10,1264.0,126.4,0.2,-478.0,40.0,risk_down,"Rolling drawdown $-478 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
825,B,cooldown_skips,0.0,2.0,DD,10,191.0,19.1,0.3,-562.0,40.0,risk_down,"Rolling drawdown $-562 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
830,B,cooldown_skips,0.0,2.0,DD,10,150.0,15.0,0.3,-487.0,40.0,risk_down,"Rolling drawdown $-487 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
844,B,cooldown_skips,0.0,2.0,DD,10,2809.0,280.9,0.2,-476.0,40.0,risk_down,"Rolling drawdown $-476 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
849,B,cooldown_skips,0.0,2.0,DD,10,355.0,35.5,0.1,-626.0,40.0,risk_down,"Rolling drawdown $-626 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
854,B,cooldown_skips,0.0,2.0,DD,10,-588.0,-58.8,0.1,-576.0,40.0,risk_down,"Rolling drawdown $-576 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
859,B,cooldown_skips,0.0,2.0,DD,10,1289.0,128.9,0.5,-451.0,40.0,risk_down,"Rolling drawdown $-451 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
899,B,cooldown_skips,0.0,2.0,DD,10,26.0,2.6,0.2,-426.0,40.0,risk_down,"Rolling drawdown $-426 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
904,B,cooldown_skips,0.0,2.0,DD,10,-116.0,-11.6,0.1,-438.0,40.0,risk_down,"Rolling drawdown $-438 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
909,B,cooldown_skips,0.0,2.0,DD,10,-45.0,-4.5,0.2,-480.0,40.0,risk_down,"Rolling drawdown $-480 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
914,B,cooldown_skips,0.0,2.0,DD,10,496.0,49.6,0.4,-469.0,40.0,risk_down,"Rolling drawdown $-469 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
923,B,cooldown_skips,0.0,2.0,DD,10,-242.0,-24.2,0.1,-453.0,40.0,risk_down,"Rolling drawdown $-453 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
936,B,cooldown_skips,0.0,2.0,DD,10,1598.0,159.8,0.3,-455.0,40.0,risk_down,"Rolling drawdown $-455 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
941,B,cooldown_skips,0.0,2.0,DD,10,-406.0,-40.6,0.1,-430.0,40.0,risk_down,"Rolling drawdown $-430 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
946,B,cooldown_skips,0.0,2.0,DD,10,-67.0,-6.7,0.2,-501.0,40.0,risk_down,"Rolling drawdown $-501 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
962,B,cooldown_skips,0.0,2.0,DD,10,117.0,11.7,0.4,-424.0,40.0,risk_down,"Rolling drawdown $-424 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
967,B,cooldown_skips,0.0,2.0,DD,10,602.0,60.2,0.4,-424.0,40.0,risk_down,"Rolling drawdown $-424 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
988,B,cooldown_skips,0.0,2.0,DD,10,257.0,25.7,0.4,-494.0,40.0,risk_down,"Rolling drawdown $-494 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
993,B,cooldown_skips,0.0,2.0,DD,10,811.0,81.1,0.4,-679.0,40.0,risk_down,"Rolling drawdown $-679 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1005,B,cooldown_skips,0.0,2.0,DD,10,3982.0,398.2,0.2,-484.0,40.0,risk_down,"Rolling drawdown $-484 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1036,B,cooldown_skips,0.0,2.0,DD,10,72.0,7.2,0.1,-419.0,40.0,risk_down,"Rolling drawdown $-419 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1048,B,cooldown_skips,0.0,2.0,DD,10,-253.0,-25.3,0.1,-424.0,40.0,risk_down,"Rolling drawdown $-424 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1073,B,cooldown_skips,0.0,2.0,DD,10,-21.0,-2.1,0.1,-569.0,40.0,risk_down,"Rolling drawdown $-569 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1098,B,cooldown_skips,0.0,2.0,DD,10,195.0,19.5,0.2,-663.0,40.0,risk_down,"Rolling drawdown $-663 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1103,B,cooldown_skips,0.0,2.0,DD,10,4745.0,474.5,0.4,-663.0,40.0,risk_down,"Rolling drawdown $-663 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1140,B,cooldown_skips,0.0,2.0,DD,10,2953.0,295.3,0.5,-423.0,40.0,risk_down,"Rolling drawdown $-423 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1145,B,cooldown_skips,0.0,2.0,DD,10,974.0,97.4,0.2,-541.0,40.0,risk_down,"Rolling drawdown $-541 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1158,B,cooldown_skips,0.0,2.0,DD,10,393.0,39.3,0.2,-429.0,40.0,risk_down,"Rolling drawdown $-429 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1163,B,cooldown_skips,0.0,2.0,DD,10,797.0,79.7,0.2,-802.0,40.0,risk_down,"Rolling drawdown $-802 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1187,B,cooldown_skips,0.0,2.0,DD,10,2851.0,285.1,0.3,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1192,B,cooldown_skips,0.0,2.0,DD,10,2001.0,200.1,0.3,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1205,B,cooldown_skips,0.0,2.0,DD,10,2035.0,203.5,0.4,-457.0,40.0,risk_down,"Rolling drawdown $-457 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1210,B,cooldown_skips,0.0,2.0,DD,10,1550.0,155.0,0.3,-480.0,40.0,risk_down,"Rolling drawdown $-480 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1241,B,cooldown_skips,0.0,2.0,DD,10,4900.0,490.0,0.4,-400.0,40.0,risk_down,"Rolling drawdown $-400 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1246,B,cooldown_skips,0.0,2.0,DD,10,1498.0,149.8,0.1,-879.0,40.0,risk_down,"Rolling drawdown $-879 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1251,B,cooldown_skips,0.0,2.0,DD,10,276.0,27.6,0.2,-421.0,40.0,risk_down,"Rolling drawdown $-421 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1256,B,cooldown_skips,0.0,2.0,DD,10,547.0,54.7,0.2,-421.0,40.0,risk_down,"Rolling drawdown $-421 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1287,B,cooldown_skips,0.0,2.0,DD,10,4141.0,414.1,0.1,-474.0,40.0,risk_down,"Rolling drawdown $-474 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1312,B,cooldown_skips,0.0,2.0,DD,10,2033.0,203.3,0.5,-709.0,40.0,risk_down,"Rolling drawdown $-709 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1317,B,cooldown_skips,0.0,2.0,DD,10,1579.0,157.9,0.4,-709.0,40.0,risk_down,"Rolling drawdown $-709 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1331,B,cooldown_skips,0.0,2.0,DD,10,-466.0,-46.6,0.0,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1336,B,cooldown_skips,0.0,2.0,DD,10,2311.0,231.1,0.2,-544.0,40.0,risk_down,"Rolling drawdown $-544 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1341,B,cooldown_skips,0.0,2.0,DD,10,2026.0,202.6,0.2,-1165.0,40.0,risk_down,"Rolling drawdown $-1165 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1382,B,cooldown_skips,0.0,2.0,DD,10,4714.0,471.4,0.5,-471.0,40.0,risk_down,"Rolling drawdown $-471 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1387,B,cooldown_skips,0.0,2.0,DD,10,2664.0,266.4,0.5,-678.0,40.0,risk_down,"Rolling drawdown $-678 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1402,B,cooldown_skips,0.0,2.0,DD,10,1192.0,119.2,0.3,-538.0,40.0,risk_down,"Rolling drawdown $-538 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1407,B,cooldown_skips,0.0,2.0,DD,10,138.0,13.8,0.1,-814.0,40.0,risk_down,"Rolling drawdown $-814 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1412,B,cooldown_skips,0.0,2.0,DD,10,-408.0,-40.8,0.1,-686.0,40.0,risk_down,"Rolling drawdown $-686 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1417,B,cooldown_skips,0.0,2.0,DD,10,305.0,30.5,0.2,-785.0,40.0,risk_down,"Rolling drawdown $-785 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1424,B,cooldown_skips,0.0,2.0,DD,10,177.0,17.7,0.2,-769.0,40.0,risk_down,"Rolling drawdown $-769 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1429,B,cooldown_skips,0.0,2.0,DD,10,496.0,49.6,0.3,-788.0,40.0,risk_down,"Rolling drawdown $-788 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1434,B,cooldown_skips,0.0,2.0,DD,10,755.0,75.5,0.3,-949.0,40.0,risk_down,"Rolling drawdown $-949 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1439,B,cooldown_skips,0.0,2.0,DD,10,182.0,18.2,0.2,-744.0,40.0,risk_down,"Rolling drawdown $-744 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1444,B,cooldown_skips,0.0,2.0,DD,10,-234.0,-23.4,0.1,-574.0,40.0,risk_down,"Rolling drawdown $-574 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1449,B,cooldown_skips,0.0,2.0,DD,10,-716.0,-71.6,0.0,-625.0,40.0,risk_down,"Rolling drawdown $-625 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1454,B,cooldown_skips,0.0,2.0,DD,10,-355.0,-35.5,0.1,-607.0,40.0,risk_down,"Rolling drawdown $-607 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1459,B,cooldown_skips,0.0,2.0,DD,10,-472.0,-47.2,0.1,-495.0,40.0,risk_down,"Rolling drawdown $-495 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1464,B,cooldown_skips,0.0,2.0,DD,10,850.0,85.0,0.4,-403.0,40.0,risk_down,"Rolling drawdown $-403 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1478,B,cooldown_skips,0.0,2.0,DD,10,2511.0,251.1,0.4,-545.0,40.0,risk_down,"Rolling drawdown $-545 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1483,B,cooldown_skips,0.0,2.0,DD,10,1306.0,130.6,0.2,-1200.0,40.0,risk_down,"Rolling drawdown $-1200 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1488,B,cooldown_skips,0.0,2.0,DD,10,328.0,32.8,0.1,-813.0,40.0,risk_down,"Rolling drawdown $-813 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1506,B,cooldown_skips,0.0,2.0,DD,10,90.0,9.0,0.1,-405.0,40.0,risk_down,"Rolling drawdown $-405 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1511,B,cooldown_skips,0.0,2.0,DD,10,-605.0,-60.5,0.0,-513.0,40.0,risk_down,"Rolling drawdown $-513 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1516,B,cooldown_skips,0.0,2.0,DD,10,970.0,97.0,0.3,-611.0,40.0,risk_down,"Rolling drawdown $-611 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1539,B,cooldown_skips,0.0,2.0,DD,10,4700.0,470.0,0.4,-512.0,40.0,risk_down,"Rolling drawdown $-512 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1544,B,cooldown_skips,0.0,2.0,DD,10,2754.0,275.4,0.3,-829.0,40.0,risk_down,"Rolling drawdown $-829 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1613,B,cooldown_skips,0.0,2.0,DD,10,-194.0,-19.4,0.1,-518.0,40.0,risk_down,"Rolling drawdown $-518 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1618,B,cooldown_skips,0.0,2.0,DD,10,-681.0,-68.1,0.0,-657.0,40.0,risk_down,"Rolling drawdown $-657 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1673,B,cooldown_skips,0.0,2.0,DD,10,1056.0,105.6,0.4,-471.0,40.0,risk_down,"Rolling drawdown $-471 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1678,B,cooldown_skips,0.0,2.0,DD,10,-196.0,-19.6,0.1,-700.0,40.0,risk_down,"Rolling drawdown $-700 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1687,B,cooldown_skips,0.0,2.0,DD,10,53.0,5.3,0.1,-489.0,40.0,risk_down,"Rolling drawdown $-489 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1692,B,cooldown_skips,0.0,2.0,DD,10,-432.0,-43.2,0.0,-420.0,40.0,risk_down,"Rolling drawdown $-420 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1704,B,cooldown_skips,0.0,2.0,DD,10,2148.0,214.8,0.4,-632.0,40.0,risk_down,"Rolling drawdown $-632 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1709,B,cooldown_skips,0.0,2.0,DD,10,1154.0,115.4,0.3,-681.0,40.0,risk_down,"Rolling drawdown $-681 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1738,B,cooldown_skips,0.0,2.0,DD,10,-295.0,-29.5,0.1,-428.0,40.0,risk_down,"Rolling drawdown $-428 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1743,B,cooldown_skips,0.0,2.0,DD,10,-681.0,-68.1,0.0,-498.0,40.0,risk_down,"Rolling drawdown $-498 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1748,B,cooldown_skips,0.0,2.0,DD,10,-609.0,-60.9,0.0,-597.0,40.0,risk_down,"Rolling drawdown $-597 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1753,B,cooldown_skips,0.0,2.0,DD,10,-735.0,-73.5,0.0,-551.0,40.0,risk_down,"Rolling drawdown $-551 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1758,B,cooldown_skips,0.0,2.0,DD,10,-587.0,-58.7,0.0,-515.0,40.0,risk_down,"Rolling drawdown $-515 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
